c_CI_Cat,c_Closure_Code,q_No_of_Reassignments,q_No_of_Related_Incidents,q_No_of_Related_Interactions,t_Close_Time,t_Open_Time,t_ReopenFlag,t_TicketWIPDurationDays,y_Priority
1,8,0,0.0,1.0,2013-11-12 15:27:00,2013-11-12 15:02:00,0,0.017361111111111112,3
1,6,0,0.0,1.0,2013-11-13 11:45:00,2013-11-12 15:11:00,0,0.8569444444444444,3
3,6,6,0.0,2.0,2013-11-21 10:54:00,2013-11-12 15:21:00,1,8.814583333333333,4
11,4,8,0.0,1.0,2014-01-17 16:11:00,2013-11-12 15:29:00,0,66.02916666666667,3
1,1,0,0.0,2.0,2013-11-12 15:40:00,2013-11-12 15:39:00,0,0.0006944444444444446,2
1,6,1,0.0,2.0,2013-11-12 16:18:00,2013-11-12 14:38:00,0,0.06944444444444445,3
3,8,0,0.0,1.0,2013-11-12 14:47:00,2013-11-12 14:42:00,0,0.003472222222222222,2
1,3,0,0.0,1.0,2013-11-12 16:19:00,2013-11-12 14:43:00,0,0.06666666666666668,4
3,4,1,0.0,1.0,2013-11-12 15:03:00,2013-11-12 14:51:00,0,0.008333333333333333,2
3,1,3,0.0,1.0,2013-11-15 15:56:00,2013-11-12 15:08:00,0,3.033333333333333,4
1,6,0,0.0,1.0,2013-11-15 07:14:00,2013-11-12 15:09:00,0,2.6701388888888893,4
1,6,0,0.0,1.0,2013-11-12 15:37:00,2013-11-12 15:19:00,0,0.0125,3
1,6,2,0.0,1.0,2013-11-13 10:44:00,2013-11-12 15:27:00,0,0.8034722222222223,3
3,1,11,0.0,2.0,2013-12-04 15:10:00,2013-11-12 15:29:00,0,21.98680555555556,4
3,6,1,0.0,1.0,2013-11-13 15:59:00,2013-11-12 15:47:00,0,1.0083333333333333,3
1,6,0,0.0,1.0,2013-11-13 09:36:00,2013-11-12 15:50:00,0,0.7402777777777778,4
11,4,0,0.0,1.0,2013-11-13 09:17:00,2013-11-12 16:06:00,0,0.7159722222222222,3
1,6,0,0.0,1.0,2013-11-12 16:47:00,2013-11-12 16:41:00,0,0.0041666666666666675,3
1,6,0,0.0,1.0,2013-11-12 16:49:00,2013-11-12 16:41:00,0,0.005555555555555557,3
1,2,0,0.0,1.0,2013-11-13 12:26:00,2013-11-12 16:46:00,0,0.8194444444444444,4
1,6,1,0.0,1.0,2013-11-13 08:42:00,2013-11-12 16:54:00,0,0.6583333333333333,3
1,2,1,0.0,1.0,2013-11-21 09:04:00,2013-11-12 17:02:00,0,8.668055555555558,3
3,6,1,0.0,1.0,2013-11-19 08:57:00,2013-11-12 17:19:00,0,6.651388888888889,2
1,8,1,0.0,1.0,2013-11-13 09:35:00,2013-11-12 17:22:00,0,0.6756944444444445,3
1,0,2,0.0,1.0,2013-11-13 10:31:00,2013-11-12 17:40:00,0,0.7020833333333333,3
11,8,0,0.0,1.0,2013-11-13 08:26:00,2013-11-12 17:59:00,0,0.6020833333333333,3
3,4,1,0.0,1.0,2013-11-13 16:13:00,2013-11-13 06:09:00,0,0.4194444444444445,1
1,4,1,0.0,1.0,2013-11-18 12:38:00,2013-11-12 16:14:00,0,5.85,4
1,6,2,0.0,2.0,2013-11-18 12:56:00,2013-11-12 16:25:00,1,5.854861111111112,3
1,4,21,0.0,1.0,2013-12-02 15:50:00,2013-11-12 16:25:00,0,19.975694444444443,4
1,4,1,0.0,1.0,2013-11-18 14:07:00,2013-11-12 16:29:00,0,5.901388888888889,3
3,1,1,0.0,2.0,2013-11-20 11:09:00,2013-11-12 16:36:00,0,7.772916666666666,4
3,1,0,0.0,1.0,2013-11-12 16:43:00,2013-11-12 16:36:00,0,0.004861111111111111,4
1,4,0,0.0,1.0,2013-11-22 09:05:00,2013-11-12 16:39:00,0,9.684722222222222,3
11,2,0,0.0,1.0,2013-11-13 11:09:00,2013-11-12 16:50:00,0,0.7631944444444444,3
1,2,0,0.0,1.0,2013-11-13 09:19:00,2013-11-12 16:55:00,0,0.6833333333333333,3
1,6,19,0.0,3.0,2014-03-11 17:56:00,2013-11-12 17:07:00,1,119.03402777777778,4
1,4,1,0.0,1.0,2013-11-15 11:26:00,2013-11-12 17:17:00,0,2.75625,4
11,4,0,0.0,2.0,2013-11-13 12:55:00,2013-11-12 17:22:00,1,0.8145833333333333,3
1,4,0,0.0,1.0,2013-11-13 10:10:00,2013-11-12 17:25:00,0,0.6979166666666666,4
1,4,0,0.0,1.0,2013-11-14 13:36:00,2013-11-12 17:28:00,0,1.8388888888888888,4
9,6,0,0.0,1.0,2013-11-19 09:23:00,2013-11-12 16:00:00,0,6.724305555555556,3
1,4,0,0.0,1.0,2013-11-12 17:10:00,2013-11-12 16:03:00,0,0.04652777777777778,1
11,2,0,0.0,1.0,2013-11-13 15:19:00,2013-11-12 16:04:00,0,0.96875,3
1,6,0,0.0,1.0,2013-11-12 16:47:00,2013-11-12 16:05:00,0,0.029166666666666667,4
11,6,0,0.0,1.0,2013-11-21 16:14:00,2013-11-12 16:06:00,0,9.005555555555556,3
1,6,0,0.0,1.0,2013-11-13 11:28:00,2013-11-12 16:10:00,0,0.8041666666666667,2
11,6,0,0.0,1.0,2013-11-12 16:33:00,2013-11-12 16:22:00,0,0.007638888888888889,3
1,6,0,0.0,1.0,2013-11-13 13:28:00,2013-11-12 16:30:00,0,0.8736111111111111,4
1,3,0,0.0,1.0,2013-11-14 16:18:00,2013-11-12 16:31:00,0,1.990972222222222,4
1,8,0,0.0,1.0,2013-11-13 07:24:00,2013-11-12 16:34:00,0,0.6180555555555556,3
1,6,0,0.0,1.0,2013-11-13 09:46:00,2013-11-12 16:35:00,0,0.7159722222222222,3
3,6,0,0.0,1.0,2013-11-18 09:42:00,2013-11-12 16:45:00,0,5.70625,2
3,1,0,0.0,1.0,2013-11-15 15:44:00,2013-11-12 16:46:00,0,2.9569444444444444,4
1,6,2,0.0,1.0,2013-11-14 14:09:00,2013-11-12 16:54:00,0,1.8854166666666667,3
1,2,0,0.0,1.0,2013-11-12 17:16:00,2013-11-12 17:00:00,0,0.011111111111111113,2
1,4,1,0.0,3.0,2014-01-15 08:32:00,2013-11-12 17:01:00,1,63.64652777777778,3
11,3,0,0.0,1.0,2013-11-13 09:32:00,2013-11-12 17:14:00,0,0.6791666666666667,3
1,4,0,0.0,1.0,2013-11-15 17:39:00,2013-11-12 17:30:00,0,3.00625,3
1,6,2,0.0,1.0,2013-11-13 09:40:00,2013-11-12 17:58:00,0,0.6541666666666667,2
1,0,0,0.0,1.0,2013-11-13 13:00:00,2013-11-13 00:29:00,0,0.5215277777777778,2
11,0,0,0.0,1.0,2013-11-13 08:33:00,2013-11-13 08:07:00,0,0.018055555555555557,3
1,6,0,0.0,1.0,2013-11-14 15:17:00,2013-11-13 08:32:00,0,1.28125,3
11,6,1,0.0,1.0,2013-11-13 09:11:00,2013-11-13 08:58:00,0,0.009027777777777777,3
1,6,0,0.0,1.0,2013-11-13 14:38:00,2013-11-13 09:17:00,0,0.22291666666666668,3
11,0,0,1.0,1.0,2013-11-13 09:50:00,2013-11-13 09:22:00,0,0.019444444444444445,1
1,6,2,0.0,1.0,2013-11-13 11:33:00,2013-11-13 09:34:00,0,0.08263888888888889,3
1,6,0,0.0,1.0,2013-11-13 10:01:00,2013-11-13 09:36:00,0,0.017361111111111112,3
1,6,0,0.0,2.0,2013-11-21 16:58:00,2013-11-13 09:39:00,1,8.30486111111111,3
1,1,1,0.0,1.0,2013-11-20 16:03:00,2013-11-13 09:39:00,0,7.2666666666666675,3
1,7,5,0.0,2.0,2013-11-27 14:17:00,2013-11-13 09:50:00,1,14.185416666666667,3
1,6,0,0.0,1.0,2013-11-14 10:51:00,2013-11-13 07:37:00,0,1.1347222222222222,3
11,5,1,0.0,1.0,2013-11-13 10:13:00,2013-11-13 07:46:00,0,0.10208333333333333,3
1,1,1,0.0,1.0,2013-11-13 08:13:00,2013-11-13 08:08:00,0,0.003472222222222222,2
1,4,5,1.0,1.0,2013-12-03 14:08:00,2013-11-13 08:20:00,0,20.241666666666667,4
1,6,0,0.0,1.0,2013-11-13 10:22:00,2013-11-13 08:38:00,0,0.07222222222222223,3
1,8,0,0.0,1.0,2013-11-13 11:28:00,2013-11-13 08:40:00,0,0.11666666666666667,3
1,9,0,0.0,1.0,2013-11-13 13:47:00,2013-11-13 08:44:00,0,0.21041666666666667,3
3,1,0,0.0,1.0,2013-11-19 08:41:00,2013-11-13 08:59:00,0,5.9875,4
3,6,3,0.0,1.0,2013-11-13 16:23:00,2013-11-13 09:02:00,0,0.30625,4
1,6,0,0.0,1.0,2013-11-13 10:36:00,2013-11-13 09:15:00,0,0.05625,4
1,6,0,0.0,1.0,2013-11-13 10:39:00,2013-11-13 09:16:00,0,0.057638888888888885,4
1,1,0,1.0,1.0,2013-11-13 15:25:00,2013-11-13 09:18:00,0,0.2548611111111111,2
1,6,0,1.0,1.0,2013-11-22 16:26:00,2013-11-13 09:20:00,0,9.295833333333333,3
1,7,1,0.0,3.0,2013-11-22 13:46:00,2013-11-13 09:35:00,1,9.174305555555557,4
1,4,0,0.0,1.0,2013-11-13 12:00:00,2013-11-13 09:40:00,0,0.09722222222222222,3
3,6,6,0.0,3.0,2013-12-02 14:17:00,2013-11-13 09:47:00,1,19.1875,4
1,2,6,0.0,1.0,2013-11-15 11:40:00,2013-11-13 09:49:00,0,2.0770833333333334,3
3,6,0,0.0,1.0,2013-11-15 11:37:00,2013-11-13 09:54:00,0,2.0715277777777783,3
11,8,0,0.0,1.0,2013-11-13 10:17:00,2013-11-13 09:54:00,0,0.015972222222222218,3
1,4,1,0.0,1.0,2013-11-15 09:48:00,2013-11-13 09:55:00,0,1.9951388888888888,3
1,6,0,0.0,1.0,2013-11-13 10:52:00,2013-11-13 09:59:00,0,0.036805555555555564,3
1,6,0,0.0,1.0,2013-11-21 15:45:00,2013-11-13 10:00:00,0,8.239583333333334,3
1,6,0,0.0,1.0,2013-11-14 10:56:00,2013-11-13 10:05:00,0,1.0354166666666669,3
1,3,0,0.0,1.0,2013-11-13 12:41:00,2013-11-13 10:06:00,0,0.1076388888888889,3
1,2,2,0.0,1.0,2013-11-22 09:08:00,2013-11-13 10:08:00,0,8.958333333333334,4
1,6,1,0.0,1.0,2013-11-13 10:50:00,2013-11-13 10:20:00,0,0.02083333333333333,2
1,2,1,0.0,1.0,2013-11-21 09:05:00,2013-11-13 10:22:00,0,7.946527777777778,3
1,6,1,0.0,1.0,2013-11-18 12:59:00,2013-11-13 10:25:00,0,5.106944444444443,4
1,6,0,1.0,1.0,2013-11-13 13:37:00,2013-11-13 10:27:00,0,0.13194444444444445,4
3,6,1,0.0,1.0,2013-11-15 15:01:00,2013-11-13 10:30:00,0,2.188194444444445,4
11,6,0,0.0,1.0,2013-11-13 13:40:00,2013-11-13 10:52:00,0,0.11666666666666667,4
1,6,0,0.0,1.0,2013-11-21 17:07:00,2013-11-13 10:59:00,0,8.255555555555556,3
1,4,0,0.0,1.0,2013-11-13 14:17:00,2013-11-13 11:02:00,0,0.13541666666666666,3
1,6,1,0.0,1.0,2013-11-13 16:48:00,2013-11-13 08:01:00,0,0.3659722222222222,3
1,8,0,0.0,1.0,2013-11-13 09:49:00,2013-11-13 09:42:00,0,0.004861111111111111,2
1,6,3,0.0,1.0,2013-11-18 13:22:00,2013-11-13 10:20:00,0,5.126388888888889,4
1,8,0,0.0,1.0,2013-11-13 15:47:00,2013-11-13 10:20:00,0,0.2270833333333333,3
11,0,10,0.0,6.0,2013-11-29 14:09:00,2013-11-13 10:26:00,1,16.15486111111111,2
1,0,0,0.0,1.0,2013-11-14 11:38:00,2013-11-13 10:28:00,0,1.0486111111111112,3
1,4,0,0.0,1.0,2013-11-13 15:18:00,2013-11-13 10:34:00,0,0.19722222222222224,3
1,6,0,0.0,1.0,2013-11-13 14:59:00,2013-11-13 11:05:00,0,0.1625,3
1,6,0,0.0,1.0,2013-11-13 13:09:00,2013-11-13 11:08:00,0,0.08402777777777777,3
1,2,1,0.0,1.0,2013-11-13 16:13:00,2013-11-13 11:17:00,0,0.20555555555555555,3
11,8,1,0.0,1.0,2013-11-13 11:48:00,2013-11-13 11:20:00,0,0.019444444444444445,3
1,4,0,0.0,1.0,2013-11-14 11:51:00,2013-11-13 11:22:00,0,1.0201388888888892,4
1,6,4,0.0,1.0,2013-11-14 16:49:00,2013-11-13 09:16:00,0,1.3145833333333334,4
1,6,2,0.0,1.0,2013-11-13 14:15:00,2013-11-13 09:22:00,0,0.20347222222222225,4
3,1,0,0.0,1.0,2013-11-14 14:40:00,2013-11-13 09:34:00,0,1.2125,4
11,6,3,0.0,1.0,2013-11-15 15:10:00,2013-11-13 09:42:00,0,2.2277777777777783,3
10,4,0,0.0,1.0,2013-11-20 14:28:00,2013-11-13 09:50:00,0,7.193055555555556,3
1,6,0,0.0,1.0,2013-11-13 10:00:00,2013-11-13 09:51:00,0,0.00625,3
1,4,0,0.0,1.0,2013-11-15 13:47:00,2013-11-13 09:57:00,0,2.1597222222222223,4
3,4,3,0.0,1.0,2013-11-18 16:14:00,2013-11-13 10:14:00,0,5.25,4
1,4,0,0.0,1.0,2013-11-13 13:15:00,2013-11-13 10:17:00,0,0.12361111111111113,4
11,4,0,0.0,1.0,2013-11-13 11:16:00,2013-11-13 10:27:00,0,0.034027777777777775,3
1,6,0,0.0,1.0,2013-11-21 16:59:00,2013-11-13 10:32:00,0,8.26875,4
1,6,0,0.0,1.0,2013-11-13 10:52:00,2013-11-13 10:35:00,0,0.011805555555555557,4
1,6,1,0.0,1.0,2013-11-25 09:53:00,2013-11-13 10:39:00,0,11.968055555555555,3
1,1,0,0.0,1.0,2013-11-15 12:16:00,2013-11-13 11:26:00,0,2.0347222222222223,3
1,6,3,0.0,1.0,2013-11-20 13:16:00,2013-11-13 11:31:00,0,7.072916666666668,3
1,7,0,0.0,1.0,2013-11-20 13:12:00,2013-11-13 12:05:00,0,7.0465277777777775,2
1,4,1,0.0,1.0,2013-11-13 13:33:00,2013-11-13 12:18:00,0,0.052083333333333336,4
11,6,2,0.0,1.0,2013-11-13 14:11:00,2013-11-13 12:39:00,0,0.06388888888888887,3
1,2,2,0.0,1.0,2013-11-15 11:06:00,2013-11-13 12:58:00,0,1.9222222222222225,3
1,6,3,0.0,1.0,2014-01-15 15:17:00,2013-11-13 13:28:00,0,63.07569444444446,2
3,1,3,0.0,2.0,2013-11-22 08:41:00,2013-11-13 10:24:00,1,8.928472222222222,2
1,6,7,1.0,1.0,2013-11-21 09:33:00,2013-11-13 10:27:00,0,7.9625,2
11,6,0,0.0,1.0,2013-11-14 10:18:00,2013-11-13 10:27:00,0,0.99375,3
3,6,1,0.0,1.0,2013-12-02 12:04:00,2013-11-13 10:47:00,0,19.053472222222226,3
1,2,0,0.0,1.0,2013-11-13 11:08:00,2013-11-13 10:53:00,0,0.010416666666666666,3
1,2,0,0.0,1.0,2013-11-14 10:19:00,2013-11-13 11:02:00,0,0.9701388888888888,3
1,8,1,0.0,1.0,2013-11-15 10:50:00,2013-11-13 11:07:00,0,1.9881944444444444,3
1,6,0,0.0,1.0,2013-11-13 16:10:00,2013-11-13 11:16:00,0,0.20416666666666666,3
1,4,2,0.0,1.0,2013-11-15 18:36:00,2013-11-13 11:20:00,0,2.3027777777777776,3
1,2,3,0.0,1.0,2013-11-18 15:39:00,2013-11-13 11:26:00,0,5.175694444444446,3
1,1,0,0.0,1.0,2013-11-18 12:50:00,2013-11-13 11:57:00,0,5.036805555555556,3
11,4,0,0.0,2.0,2013-12-10 13:52:00,2013-11-13 11:58:00,1,27.079166666666666,3
3,2,2,0.0,2.0,2013-11-25 10:24:00,2013-11-13 12:09:00,1,11.927083333333336,3
11,3,0,0.0,1.0,2013-11-13 13:08:00,2013-11-13 12:23:00,0,0.03125,3
11,6,0,0.0,1.0,2013-11-13 14:19:00,2013-11-13 12:54:00,0,0.059027777777777776,3
1,7,22,0.0,8.0,2013-12-03 09:58:00,2013-11-13 13:22:00,1,19.858333333333334,4
1,6,1,0.0,1.0,2013-11-14 10:16:00,2013-11-13 13:45:00,0,0.8548611111111111,3
1,6,0,0.0,1.0,2013-11-14 09:56:00,2013-11-13 13:50:00,0,0.8375,3
1,3,2,0.0,1.0,2013-11-19 17:00:00,2013-11-13 14:16:00,0,6.113888888888888,4
1,6,1,0.0,1.0,2013-11-14 10:07:00,2013-11-13 14:31:00,0,0.8166666666666667,3
1,6,1,0.0,1.0,2013-11-14 10:08:00,2013-11-13 14:31:00,0,0.8173611111111111,3
1,1,1,0.0,1.0,2013-11-14 14:46:00,2013-11-13 14:31:00,0,1.0104166666666667,3
11,3,1,0.0,1.0,2013-11-13 15:38:00,2013-11-13 14:52:00,0,0.031944444444444435,3
1,4,3,0.0,1.0,2013-12-24 13:45:00,2013-11-13 14:53:00,0,40.95277777777777,3
1,4,0,0.0,1.0,2013-11-18 10:12:00,2013-11-13 15:08:00,0,4.794444444444443,3
1,6,0,0.0,1.0,2013-11-13 15:50:00,2013-11-13 15:11:00,0,0.02708333333333333,3
3,6,2,0.0,1.0,2013-11-15 12:01:00,2013-11-13 11:03:00,0,2.0402777777777783,4
11,7,0,0.0,1.0,2013-11-18 10:27:00,2013-11-13 11:12:00,0,4.96875,4
1,0,8,0.0,2.0,2013-11-25 12:46:00,2013-11-13 11:14:00,1,12.063888888888886,3
1,6,1,0.0,1.0,2013-11-14 15:24:00,2013-11-13 11:17:00,0,1.1715277777777775,4
1,4,0,0.0,1.0,2013-11-13 11:30:00,2013-11-13 11:20:00,0,0.006944444444444444,3
3,1,0,0.0,1.0,2013-11-14 11:13:00,2013-11-13 11:21:00,0,0.9944444444444444,4
11,8,0,0.0,1.0,2013-11-13 12:00:00,2013-11-13 11:22:00,0,0.026388888888888892,3
1,6,0,0.0,1.0,2013-11-13 11:36:00,2013-11-13 11:23:00,0,0.009027777777777777,3
1,6,0,0.0,1.0,2013-11-13 11:54:00,2013-11-13 11:28:00,0,0.018055555555555557,3
1,4,15,0.0,1.0,2014-02-06 15:11:00,2013-11-13 11:31:00,0,85.15277777777777,4
1,8,0,0.0,1.0,2013-11-13 14:12:00,2013-11-13 11:33:00,0,0.11041666666666666,3
1,6,1,0.0,1.0,2013-11-27 08:39:00,2013-11-13 11:35:00,0,13.877777777777776,3
1,6,4,0.0,1.0,2013-11-21 13:51:00,2013-11-13 11:36:00,0,8.09375,4
8,6,0,0.0,1.0,2013-11-13 12:24:00,2013-11-13 11:37:00,0,0.03263888888888889,3
1,4,0,0.0,1.0,2013-11-20 14:22:00,2013-11-13 11:48:00,0,7.106944444444443,4
1,7,0,0.0,2.0,2013-11-20 13:24:00,2013-11-13 12:06:00,0,7.054166666666666,4
11,3,0,0.0,1.0,2013-11-13 13:19:00,2013-11-13 12:07:00,0,0.05,3
1,4,0,0.0,1.0,2013-11-13 15:13:00,2013-11-13 12:07:00,0,0.12916666666666668,3
1,2,0,0.0,1.0,2013-11-13 15:17:00,2013-11-13 12:09:00,0,0.13055555555555556,3
11,6,0,0.0,1.0,2013-11-13 16:56:00,2013-11-13 12:25:00,0,0.18819444444444444,3
1,4,2,0.0,1.0,2013-11-13 15:37:00,2013-11-13 12:33:00,0,0.12777777777777774,3
1,4,1,0.0,1.0,2013-11-15 15:24:00,2013-11-13 12:51:00,0,2.10625,4
11,6,1,0.0,1.0,2013-11-13 14:20:00,2013-11-13 12:56:00,0,0.05833333333333333,3
3,1,1,0.0,1.0,2013-11-14 10:22:00,2013-11-13 13:04:00,0,0.8875,3
11,8,0,0.0,1.0,2013-11-13 13:55:00,2013-11-13 13:10:00,0,0.03125,3
1,6,0,0.0,1.0,2013-11-13 13:11:00,2013-11-13 12:53:00,0,0.0125,3
1,2,2,0.0,1.0,2013-11-28 08:20:00,2013-11-13 13:40:00,0,14.777777777777779,4
1,4,1,0.0,1.0,2013-11-18 16:04:00,2013-11-13 13:40:00,0,5.1,4
11,3,0,0.0,1.0,2013-11-13 16:58:00,2013-11-13 13:42:00,0,0.1361111111111111,3
1,7,1,0.0,1.0,2013-11-14 15:13:00,2013-11-13 14:09:00,0,1.0444444444444445,3
1,3,0,0.0,1.0,2013-11-18 15:20:00,2013-11-13 14:29:00,0,5.035416666666666,3
1,7,0,0.0,1.0,2013-11-20 13:26:00,2013-11-13 14:34:00,0,6.9527777777777775,4
1,6,0,0.0,1.0,2013-11-13 15:00:00,2013-11-13 14:42:00,0,0.0125,3
11,0,1,0.0,1.0,2013-11-13 17:06:00,2013-11-13 14:47:00,0,0.09652777777777778,3
1,8,0,0.0,1.0,2013-11-14 09:25:00,2013-11-13 14:51:00,0,0.7736111111111111,3
1,4,1,2.0,1.0,2013-12-02 13:16:00,2013-11-13 14:55:00,0,18.93125,3
1,6,0,0.0,1.0,2013-11-21 09:40:00,2013-11-13 14:55:00,0,7.78125,3
1,6,0,1.0,1.0,2013-11-21 09:48:00,2013-11-13 14:55:00,0,7.7868055555555555,3
1,8,1,0.0,1.0,2013-11-14 13:19:00,2013-11-13 15:03:00,0,0.9277777777777778,3
11,3,0,0.0,1.0,2013-11-13 15:24:00,2013-11-13 15:11:00,0,0.009027777777777777,3
11,0,0,0.0,1.0,2013-11-13 16:14:00,2013-11-13 15:24:00,0,0.034722222222222224,3
11,3,0,0.0,1.0,2013-11-13 16:24:00,2013-11-13 15:24:00,0,0.04166666666666666,3
1,2,4,0.0,1.0,2013-12-02 10:35:00,2013-11-13 15:29:00,0,18.795833333333334,3
11,7,0,0.0,1.0,2013-11-14 08:15:00,2013-11-13 15:34:00,0,0.6951388888888889,3
1,2,0,0.0,1.0,2013-11-14 15:11:00,2013-11-13 15:36:00,0,0.9826388888888888,3
1,6,4,0.0,2.0,2013-11-28 11:57:00,2013-11-13 15:40:00,1,14.845138888888886,3
1,4,0,0.0,1.0,2013-11-14 15:50:00,2013-11-13 15:42:00,0,1.0055555555555555,3
1,4,1,0.0,1.0,2013-11-14 11:10:00,2013-11-13 15:45:00,0,0.8090277777777778,4
1,6,12,0.0,1.0,2013-11-15 16:17:00,2013-11-13 15:49:00,0,2.0194444444444444,4
1,6,0,0.0,1.0,2013-11-14 07:09:00,2013-11-13 15:52:00,0,0.6368055555555555,3
1,7,1,0.0,1.0,2013-11-14 11:01:00,2013-11-13 15:57:00,0,0.7944444444444444,4
1,8,0,0.0,1.0,2013-11-14 09:16:00,2013-11-13 16:06:00,0,0.7152777777777778,3
1,4,0,0.0,1.0,2013-11-18 10:44:00,2013-11-13 16:11:00,0,4.772916666666666,3
1,6,4,0.0,1.0,2013-11-18 15:54:00,2013-11-13 16:18:00,0,4.983333333333333,3
3,1,3,0.0,1.0,2013-11-22 08:34:00,2013-11-13 16:21:00,0,8.675694444444442,4
1,0,2,0.0,1.0,2013-11-15 10:45:00,2013-11-13 16:21:00,0,1.7666666666666666,3
3,3,0,0.0,1.0,2013-11-19 12:36:00,2013-11-13 16:32:00,0,5.836111111111111,4
1,6,4,0.0,2.0,2013-11-21 12:33:00,2013-11-13 16:46:00,0,7.824305555555554,4
3,1,0,0.0,1.0,2013-11-21 12:30:00,2013-11-13 13:20:00,0,7.965277777777778,4
1,9,1,0.0,1.0,2013-11-18 10:59:00,2013-11-13 13:27:00,0,4.897222222222221,3
10,4,0,0.0,1.0,2013-11-14 10:01:00,2013-11-13 13:29:00,0,0.8555555555555555,3
11,0,1,0.0,1.0,2013-11-27 11:33:00,2013-11-13 13:36:00,0,13.914583333333333,3
1,8,0,0.0,1.0,2013-11-13 15:15:00,2013-11-13 13:37:00,0,0.06805555555555555,3
1,4,1,0.0,1.0,2013-11-14 16:01:00,2013-11-13 13:44:00,0,1.0951388888888889,4
1,8,0,0.0,1.0,2013-11-13 14:48:00,2013-11-13 14:08:00,0,0.027777777777777776,3
1,0,3,0.0,1.0,2013-11-15 09:13:00,2013-11-13 14:17:00,0,1.7888888888888892,3
1,2,1,0.0,1.0,2013-11-21 09:06:00,2013-11-13 14:19:00,0,7.782638888888888,3
11,8,0,0.0,1.0,2013-11-13 15:05:00,2013-11-13 14:23:00,0,0.029166666666666667,3
11,8,0,0.0,1.0,2013-11-13 14:52:00,2013-11-13 14:28:00,0,0.016666666666666666,3
1,4,0,0.0,1.0,2013-11-14 09:41:00,2013-11-13 14:38:00,0,0.79375,3
1,6,0,0.0,1.0,2013-11-13 14:51:00,2013-11-13 14:39:00,0,0.008333333333333333,3
1,6,0,0.0,1.0,2013-11-13 15:19:00,2013-11-13 14:50:00,0,0.02013888888888889,2
3,2,1,0.0,1.0,2013-11-13 17:36:00,2013-11-13 15:07:00,0,0.10347222222222223,4
11,0,0,0.0,1.0,2013-11-14 07:31:00,2013-11-13 15:24:00,0,0.6715277777777777,3
1,6,12,0.0,2.0,2014-02-10 10:46:00,2013-11-13 15:41:00,0,88.7951388888889,4
1,7,1,0.0,2.0,2013-11-22 11:14:00,2013-11-13 16:01:00,1,8.800694444444442,4
1,6,2,0.0,1.0,2013-11-18 14:42:00,2013-11-13 16:08:00,0,4.940277777777778,2
1,1,0,0.0,1.0,2013-11-13 16:25:00,2013-11-13 16:24:00,0,0.0006944444444444446,2
1,0,2,0.0,1.0,2013-11-18 10:10:00,2013-11-13 16:28:00,0,4.7375,3
1,6,0,0.0,1.0,2013-11-13 17:05:00,2013-11-13 16:32:00,0,0.02291666666666666,3
1,4,4,0.0,3.0,2013-11-26 14:22:00,2013-11-13 16:41:00,1,12.903472222222224,3
1,4,0,0.0,1.0,2014-02-03 13:42:00,2013-11-13 17:11:00,0,81.85486111111109,3
1,4,6,0.0,1.0,2013-11-15 13:46:00,2013-11-13 14:14:00,0,1.980555555555556,4
3,1,0,0.0,1.0,2013-11-15 08:46:00,2013-11-13 14:18:00,0,1.7694444444444444,4
1,6,0,0.0,1.0,2013-11-13 15:20:00,2013-11-13 14:31:00,0,0.034027777777777775,3
3,4,4,0.0,1.0,2013-11-18 11:31:00,2013-11-13 14:36:00,0,4.871527777777779,4
1,6,10,0.0,2.0,2013-11-25 07:46:00,2013-11-13 14:40:00,0,11.7125,3
1,4,0,0.0,1.0,2013-11-13 15:09:00,2013-11-13 14:43:00,0,0.018055555555555557,3
1,4,0,0.0,1.0,2013-11-13 15:13:00,2013-11-13 14:49:00,0,0.016666666666666666,3
1,0,1,3.0,1.0,2014-01-08 16:34:00,2013-11-13 15:19:00,0,56.05208333333334,3
1,6,1,0.0,1.0,2013-11-19 18:18:00,2013-11-13 15:22:00,0,6.122222222222222,3
1,6,8,0.0,1.0,2013-11-20 16:20:00,2013-11-13 15:31:00,0,7.034027777777778,4
1,6,1,0.0,1.0,2013-11-14 08:43:00,2013-11-13 15:49:00,0,0.7041666666666667,2
1,6,16,0.0,1.0,2013-11-21 13:07:00,2013-11-13 16:02:00,0,7.878472222222222,4
1,6,0,0.0,1.0,2013-11-13 16:36:00,2013-11-13 16:14:00,0,0.015277777777777776,3
1,6,2,0.0,1.0,2013-11-18 09:54:00,2013-11-13 16:20:00,0,4.731944444444443,3
11,0,1,0.0,1.0,2013-11-14 18:06:00,2013-11-13 16:47:00,0,1.0548611111111108,3
1,6,1,0.0,3.0,2013-11-15 10:31:00,2013-11-13 17:00:00,1,1.7298611111111108,3
1,2,0,0.0,1.0,2013-11-13 15:43:00,2013-11-13 15:19:00,0,0.016666666666666666,3
1,6,9,0.0,1.0,2013-11-21 08:49:00,2013-11-13 15:30:00,0,7.721527777777778,3
11,9,3,0.0,1.0,2013-11-17 13:41:00,2013-11-13 15:36:00,0,3.920138888888889,4
1,6,4,0.0,1.0,2013-11-19 17:28:00,2013-11-13 15:53:00,0,6.065972222222222,4
1,6,4,0.0,1.0,2013-11-15 08:26:00,2013-11-13 15:58:00,0,1.6861111111111111,3
11,6,3,0.0,2.0,2013-11-25 12:24:00,2013-11-13 15:58:00,1,11.851388888888891,3
